snapped_at,price,market_cap,total_volume
2020-12-01 00:00:00 UTC,0.044579818234036936,0.0,21023.38414668153
2020-12-02 00:00:00 UTC,0.04186152067760811,0.0,34300.86584241024
2020-12-03 00:00:00 UTC,0.043693560634212286,0.0,14525.660946170792
2020-12-04 00:00:00 UTC,0.04577069904082969,0.0,9000.232528475439
2020-12-05 00:00:00 UTC,0.04477156849038641,0.0,5911.886288358349
2020-12-06 00:00:00 UTC,0.0448248631873826,0.0,7306.090311692417
2020-12-07 00:00:00 UTC,0.04439173942877643,0.0,2481.3447024473944
2020-12-08 00:00:00 UTC,0.043754833989698656,0.0,5359.62607870435
2020-12-09 00:00:00 UTC,0.02694177678674794,0.0,132948.33760933063
2020-12-10 00:00:00 UTC,0.029908518978212922,0.0,23139.223993404838
2020-12-11 00:00:00 UTC,0.029458429883650567,0.0,4111.085058995191
2020-12-12 00:00:00 UTC,0.028336925738326302,0.0,2002.4820114976085
2020-12-13 00:00:00 UTC,0.028699143192146767,0.0,4385.60881997929
2020-12-14 00:00:00 UTC,0.028856387840230483,0.0,4072.995461308697
2020-12-15 00:00:00 UTC,0.028522028384944616,1345565.593682965,5535.903657513205
2020-12-16 00:00:00 UTC,0.02791353692658773,1307856.1490435214,2525.9670721708535
2020-12-17 00:00:00 UTC,0.029500661211272865,1381807.6878710978,9932.855672030237
2020-12-18 00:00:00 UTC,0.029207771772110053,1377728.0553904471,15506.84478373571
2020-12-19 00:00:00 UTC,0.028606540613265934,1340694.3419133422,3685.079850104904
2020-12-20 00:00:00 UTC,0.03006331627118548,1401731.7384871785,8498.28552960933
2020-12-21 00:00:00 UTC,0.02802495681570869,1317817.6327975937,20948.149779756783
2020-12-22 00:00:00 UTC,0.027532305168221884,1300673.3829698414,2567.075322883897
2020-12-23 00:00:00 UTC,0.02712484050957994,1280728.6445857072,6121.633767101471
2020-12-24 00:00:00 UTC,0.024831318100510324,1190511.7258474224,1208.0480107712735
2020-12-25 00:00:00 UTC,0.025852612884757663,1235652.6249658167,5289.514573081389
2020-12-26 00:00:00 UTC,0.025465888683717807,1206245.4364821054,13804.847239281455
2020-12-27 00:00:00 UTC,0.026468891985069392,1264242.221027899,6537.729138095778
2020-12-28 00:00:00 UTC,0.02353291857935093,1152234.6463918088,11354.904327290851
2020-12-29 00:00:00 UTC,0.024785433106642375,1215695.2980738147,11282.87828537374
2020-12-30 00:00:00 UTC,0.022482469617790664,1094435.571259846,6779.62492329887
2020-12-31 00:00:00 UTC,0.02305111722476334,1130292.4342545234,1378.0712779960725
2021-01-01 00:00:00 UTC,0.022545661731292858,1106530.574741303,762.2217906874685
2021-01-02 00:00:00 UTC,0.023988191790484545,1178373.0429551469,1902.4496524335727
2021-01-03 00:00:00 UTC,0.024454240873931384,1175895.0976620975,1130.7257387103239
2021-01-04 00:00:00 UTC,0.026330919480905844,1314744.0088441118,4799.9369509663
2021-01-05 00:00:00 UTC,0.0273286036137946,1297293.7824680652,10049.410256808249
2021-01-06 00:00:00 UTC,0.028429019392283098,1414435.999939616,5094.707974743841
2021-01-07 00:00:00 UTC,0.03228053102239826,1615600.6976969964,9222.7506541891
2021-01-08 00:00:00 UTC,0.02663730811295811,1499631.6646967237,3599.5554789138587
2021-01-09 00:00:00 UTC,0.02734812371227388,1359349.5620231286,1229.2947266165313
2021-01-10 00:00:00 UTC,0.027939492544818947,1393326.343397033,2235.909604523133
2021-01-11 00:00:00 UTC,0.027739446494918944,1398577.4253976943,305.56862656971435
2021-01-12 00:00:00 UTC,0.0257680384158723,1273952.919200756,6160.592671038279
2021-01-13 00:00:00 UTC,0.024024365201085154,1222046.2225478273,6345.211681966577
2021-01-14 00:00:00 UTC,0.0251472681456463,1279142.5187036,3421.3537026030026
2021-01-15 00:00:00 UTC,0.024533656956860234,1284551.8565321993,3030.911905304135
2021-01-16 00:00:00 UTC,0.02354733561328983,1189660.0861672657,6317.585229346539
2021-01-17 00:00:00 UTC,0.021763976265397156,1110763.3583041297,6067.803847629725
2021-01-18 00:00:00 UTC,0.0231617860751334,1177002.477791649,2744.5757330917986
2021-01-19 00:00:00 UTC,0.02427494159595036,1233319.221515152,4388.7039067837
2021-01-20 00:00:00 UTC,0.02519451028368968,1287986.3982676403,7404.44885340368
2021-01-21 00:00:00 UTC,0.025513402118601498,1291382.3712564753,16276.274389488588
2021-01-22 00:00:00 UTC,0.02498807267515788,1240963.3356684006,8103.0686292804085
2021-01-23 00:00:00 UTC,0.024986414439549322,1277292.222117741,5786.536687836344
2021-01-24 00:00:00 UTC,0.026020662883169607,1249485.4218039068,43030.97563984233
2021-01-25 00:00:00 UTC,0.02520610095749125,1291360.7377393825,15837.130621249176
2021-01-26 00:00:00 UTC,0.020997478554329173,1088650.62400947,18954.808871404737
2021-01-27 00:00:00 UTC,0.02463994519338805,1340698.722823553,28059.813972304582
